"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",101.422,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.7706,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.2488,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.604,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.7727,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.8515,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",102.8803,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",102.8502,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",102.7122,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.4944,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.1519,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.7849,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-01",101.3579,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-02",101.0381,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-03",100.9705,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-04",101.0415,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-05",101.0331,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.9062,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6562,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3435,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.1809,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.1273,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0595,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.9222,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.75703,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.71541,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.82114,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.0599,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.3597,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.5824,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.636,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.6068,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.5902,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.5766,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.5737,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.6097,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.6602,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.6309,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.4995,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.3058,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.1591,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.144,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.2948,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.4283,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5298,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.6488,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.8924,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.2019,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",101.5205,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.7912,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.8105,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.4368,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5428,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.47511,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",98.75973,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",98.43463,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",98.27625,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",98.2205,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",98.13762,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",98.04137,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",97.99933,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",98.04707,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",98.17258,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",98.28779,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",98.40018,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",98.51676,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",98.56042,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",98.51221,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",98.3868,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",98.28071,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",98.29642,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",98.45673,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.5357,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.47348,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.30695,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",98.22228,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.35732,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.64649,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.87753,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.89119,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.62822,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.08691,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.5765,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.13694,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.77126,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.53047,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.4383,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.48269,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.69845,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.95026,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.18667,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.46626,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.75958,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.0051,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.12263,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.24702,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.44781,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.75809,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.22308,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.76222,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.2604,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5461,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.6032,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6873,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.7511,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.8111,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7399,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.551,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.2978,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.97465,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.60752,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.42335,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.32582,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.24252,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.17451,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.06874,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.80932,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.52467,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.26215,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.03307,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.96973,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.11364,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.25826,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.29404,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.21718,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.23764,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.28083,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.31222,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.31337,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.24092,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.27471,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.45881,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.7828,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.09353,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.3271,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.49531,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.65341,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.71271,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.77135,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.87289,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.1106,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3727,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.641,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.8445,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.0317,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1188,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.2593,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3249,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2732,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.1974,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1379,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.0913,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1369,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.1385,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.0242,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.8617,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.762,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7441,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7203,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.7057,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.6979,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6342,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.6394,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.6959,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.7734,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0016,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.1429,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.1883,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.178,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",101.0596,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.9578,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.0239,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1545,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.2514,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3204,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.2796,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.244,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2699,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.4188,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5884,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7268,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.7601,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.702,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5737,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.5185,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.5188,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5367,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5815,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6148,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6781,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8024,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9926,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.1224,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.2425,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.3553,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.4093,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.3494,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.255,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.1024,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9838,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.9819,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.9531,
"HUN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.8744,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-06",100.5582,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-07",100.5649,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-08",100.6052,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-09",100.7188,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-10",100.7454,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-11",100.7397,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1986-12",100.7785,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-01",100.9044,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-02",100.9942,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-03",101.0883,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-04",101.1662,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-05",101.2391,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-06",101.3856,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-07",101.6269,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-08",101.7395,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-09",101.7484,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.7527,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-11",101.6887,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1987-12",101.5641,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.4282,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.3111,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.2134,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.1418,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.1228,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.0679,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-07",100.9996,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-08",100.93,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.9087,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.9679,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-11",101.0093,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1988-12",101.0245,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-01",101.0324,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-02",101.0647,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.0748,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.0401,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-05",100.9624,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-06",100.861,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-07",100.7159,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-08",100.7348,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.8875,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-10",101.0007,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-11",101.1126,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1989-12",101.1735,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-01",101.1924,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-02",101.2597,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-03",101.3823,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-04",101.5519,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-05",101.7149,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-06",101.7377,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-07",101.606,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-08",101.4122,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-10",101.0531,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-11",101.1875,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1990-12",101.3902,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-01",101.4241,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-02",101.5169,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-03",101.7163,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-04",101.8075,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-05",101.7974,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-06",101.8022,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.861,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.8589,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-09",101.83,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-10",101.7527,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-11",101.6202,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1991-12",101.5796,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-01",101.5573,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-02",101.3512,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-03",101.0256,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-04",100.7656,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.6437,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.6098,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.5416,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-08",100.464,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-09",100.4729,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-10",100.3884,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-11",100.1697,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1992-12",99.89693,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-01",99.58533,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-02",99.20989,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-03",98.86151,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-04",98.67723,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-05",98.50523,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-06",98.35832,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.32706,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.40576,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.4201,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.373,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-11",98.40961,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1993-12",98.5641,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-01",98.62983,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-02",98.71935,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-03",98.83624,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-04",98.80638,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-05",98.80291,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-06",98.7756,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-07",98.80636,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-08",98.90879,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-09",99.03876,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-10",99.14738,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-11",99.18555,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1994-12",99.21284,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-01",99.19366,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-02",99.17696,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-03",99.17059,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-04",99.16825,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-05",99.20767,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-06",99.3419,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-07",99.50665,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-08",99.7589,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-09",100.1017,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-10",100.4597,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-11",100.5747,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1995-12",100.4966,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-01",100.3335,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-02",100.0612,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-03",99.75793,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-04",99.55659,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-05",99.42969,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-06",99.38053,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-07",99.31127,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-08",99.20665,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-09",99.15146,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-10",99.11421,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-11",99.07484,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1996-12",99.10327,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-01",99.29536,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-02",99.70296,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.1522,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.5919,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.0065,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.38,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.6651,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.8129,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.7784,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.6928,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.5985,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.5341,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.5256,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.578,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.6528,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.761,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.8462,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.8632,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.786,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.6424,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.4362,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-10",101.2281,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-11",101.1564,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1998-12",101.1987,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1999-01",101.3691,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.5505,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.6462,
"PRT","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.7081,
